order_id,seller_id,seller_state,customer_state,order_purchase_timestamp,order_estimated_delivery_date,order_delivered_customer_date,freight_value,price,delivery_days,estimated_days,delay_days,is_late
ol_00703,sl_0056,SP,RJ,2018-04-22,2018-05-09,2018-05-10,28.54,46.47,18,17,1,1
ol_01810,sl_0019,SC,SP,2018-04-22,2018-04-27,2018-04-27,29.6,77.89,5,5,0,0
ol_01134,sl_0110,SP,SP,2018-04-22,2018-05-08,2018-05-11,35.25,202.26,19,16,3,1
ol_01127,sl_0043,SP,SP,2018-04-22,2018-04-29,2018-04-29,38.33,103.38,7,7,0,0
ol_00303,sl_0004,SP,SP,2018-04-22,2018-04-28,2018-04-29,7.0,90.94,7,6,1,1
ol_00972,sl_0027,SC,PR,2018-04-22,2018-05-05,2018-05-05,32.22,85.86,13,13,0,0
ol_01497,sl_0008,MG,GO,2018-04-22,2018-05-03,2018-05-08,39.5,75.69,16,11,5,1
ol_00643,sl_0018,RJ,SP,2018-04-22,2018-05-08,2018-05-05,22.3,127.44,13,16,-3,0
ol_01937,sl_0033,MG,PE,2018-04-22,2018-05-02,2018-05-04,36.06,28.33,12,10,2,1
ol_00607,sl_0103,SP,RJ,2018-04-22,2018-04-30,2018-04-30,45.6,50.77,8,8,0,0
ol_00770,sl_0012,SP,RJ,2018-04-22,2018-04-28,2018-04-28,20.17,96.63,6,6,0,0
ol_00448,sl_0020,SP,SP,2018-04-23,2018-05-04,2018-05-04,20.9,77.33,11,11,0,0
ol_01718,sl_0030,PR,MG,2018-04-23,2018-05-05,2018-05-04,33.05,114.37,11,12,-1,0
ol_00545,sl_0039,SP,PR,2018-04-23,2018-05-08,2018-05-14,46.88,92.58,21,15,6,1
ol_00437,sl_0031,RJ,RJ,2018-04-23,2018-05-03,2018-05-01,19.96,54.64,8,10,-2,0
ol_01016,sl_0013,SP,GO,2018-04-23,2018-05-01,2018-05-03,45.28,76.29,10,8,2,1
ol_01948,sl_0060,SP,PR,2018-04-23,2018-04-29,2018-04-26,27.41,82.91,3,6,-3,0
ol_00107,sl_0045,RJ,BA,2018-04-23,2018-05-09,2018-05-10,32.81,89.51,17,16,1,1
ol_00068,sl_0070,MG,MG,2018-04-23,2018-05-03,2018-05-06,24.48,70.2,13,10,3,1
ol_00865,sl_0048,PR,SP,2018-04-23,2018-05-05,2018-05-06,28.73,140.01,13,12,1,1
ol_01067,sl_0112,SP,SP,2018-04-23,2018-04-29,2018-04-28,26.87,103.84,5,6,-1,0
ol_01050,sl_0038,RJ,PR,2018-04-23,2018-05-08,2018-05-04,40.17,38.38,11,15,-4,0
ol_01728,sl_0078,SP,MG,2018-04-24,2018-05-07,2018-05-04,35.03,81.63,10,13,-3,0
ol_00594,sl_0027,RJ,RS,2018-04-24,2018-05-09,2018-05-12,45.05,145.81,18,15,3,1
ol_00124,sl_0029,SP,RS,2018-04-24,2018-05-11,2018-05-11,23.33,103.85,17,17,0,0
ol_00066,sl_0012,SC,SP,2018-04-24,2018-04-29,2018-04-26,31.0,71.82,2,5,-3,0
ol_01816,sl_0073,SC,RJ,2018-04-24,2018-05-06,2018-05-05,21.66,63.48,11,12,-1,0
ol_00799,sl_0109,PR,RS,2018-04-24,2018-05-08,2018-05-12,30.31,90.07,18,14,4,1
ol_01228,sl_0059,SP,SP,2018-04-24,2018-05-04,2018-05-02,48.98,123.42,8,10,-2,0
ol_00288,sl_0043,RJ,SP,2018-04-24,2018-05-11,2018-05-13,31.39,55.65,19,17,2,1
ol_01995,sl_0027,BA,SP,2018-04-24,2018-05-03,2018-05-02,32.12,61.54,8,9,-1,0
ol_00715,sl_0075,MG,GO,2018-04-24,2018-04-30,2018-05-02,33.2,83.71,8,6,2,1
ol_01482,sl_0073,SP,RJ,2018-04-24,2018-05-10,2018-05-09,33.06,44.06,15,16,-1,0
ol_00374,sl_0059,SP,BA,2018-04-24,2018-05-09,2018-05-12,35.52,117.07,18,15,3,1
ol_00196,sl_0084,RJ,GO,2018-04-25,2018-05-03,2018-05-02,31.75,67.97,7,8,-1,0
ol_01464,sl_0015,PR,SP,2018-04-25,2018-05-11,2018-05-11,37.16,94.67,16,16,0,0
ol_01750,sl_0030,SC,BA,2018-04-25,2018-05-08,2018-05-10,35.91,37.94,15,13,2,1
ol_01489,sl_0105,RJ,MG,2018-04-25,2018-05-02,2018-05-02,35.51,45.83,7,7,0,0
ol_00565,sl_0069,SP,SP,2018-04-25,2018-05-10,2018-05-12,40.83,50.63,17,15,2,1
ol_01877,sl_0073,RJ,MG,2018-04-25,2018-05-01,2018-05-24,160.37,105.54,29,6,23,1
ol_00036,sl_0084,MG,PE,2018-04-26,2018-05-04,2018-05-05,49.66,122.27,9,8,1,1
ol_00405,sl_0090,SP,RS,2018-04-26,2018-05-01,2018-05-06,33.52,66.12,10,5,5,1
ol_00523,sl_0007,SP,SP,2018-04-26,2018-05-09,2018-05-07,49.2,73.3,11,13,-2,0
ol_00859,sl_0022,SC,MG,2018-04-26,2018-05-12,2018-05-12,36.58,60.76,16,16,0,0
ol_01931,sl_0097,SC,SP,2018-04-26,2018-05-05,2018-05-07,20.9,38.73,11,9,2,1
ol_01938,sl_0026,MG,PR,2018-04-26,2018-05-04,2018-05-05,22.59,68.89,9,8,1,1
ol_01919,sl_0057,SP,SP,2018-04-26,2018-05-10,2018-05-11,23.77,125.54,15,14,1,1
ol_00466,sl_0028,SP,PE,2018-04-26,2018-05-03,2018-05-05,36.71,79.09,9,7,2,1
ol_00617,sl_0019,SP,RJ,2018-04-27,2018-05-13,2018-05-15,37.35,82.6,18,16,2,1
ol_00251,sl_0021,RJ,RJ,2018-04-27,2018-05-12,2018-05-11,32.18,62.81,14,15,-1,0
ol_01066,sl_0053,RJ,SP,2018-04-27,2018-05-03,2018-05-03,35.86,92.13,6,6,0,0
ol_01850,sl_0021,SP,SP,2018-04-27,2018-05-08,2018-05-10,30.79,128.48,13,11,2,1
ol_01705,sl_0064,SC,RJ,2018-04-27,2018-05-10,2018-05-11,26.84,67.38,14,13,1,1
ol_00110,sl_0001,PR,BA,2018-04-27,2018-05-06,2018-05-11,30.8,43.1,14,9,5,1
ol_00455,sl_0002,MG,PR,2018-04-27,2018-05-03,2018-05-19,150.43,90.42,22,6,16,1
ol_01632,sl_0110,PR,PE,2018-04-27,2018-05-10,2018-05-13,33.21,66.45,16,13,3,1
ol_00182,sl_0037,PR,PR,2018-04-27,2018-05-10,2018-05-14,43.5,115.05,17,13,4,1
ol_01496,sl_0024,BA,PE,2018-04-27,2018-05-09,2018-05-11,30.08,279.56,14,12,2,1
ol_00876,sl_0084,RJ,RS,2018-04-27,2018-05-07,2018-05-10,37.79,54.07,13,10,3,1
ol_01934,sl_0101,PR,PE,2018-04-27,2018-05-06,2018-05-03,33.73,117.0,6,9,-3,0
ol_01420,sl_0040,SP,GO,2018-04-27,2018-05-04,2018-05-08,39.0,54.27,11,7,4,1
ol_01125,sl_0114,SP,MG,2018-04-27,2018-05-04,2018-05-05,34.96,91.78,8,7,1,1
ol_01768,sl_0063,BA,RJ,2018-04-28,2018-05-08,2018-05-05,23.36,77.77,7,10,-3,0
ol_00329,sl_0020,PR,SP,2018-04-28,2018-05-05,2018-05-05,36.58,33.45,7,7,0,0
ol_00860,sl_0068,SC,PR,2018-04-28,2018-05-15,2018-05-17,49.38,58.94,19,17,2,1
ol_01051,sl_0010,SP,PE,2018-04-28,2018-05-11,2018-05-10,43.23,77.1,12,13,-1,0
ol_00671,sl_0066,MG,PE,2018-04-28,2018-05-15,2018-05-20,39.79,36.89,22,17,5,1
ol_00323,sl_0051,SP,BA,2018-04-28,2018-05-13,2018-05-16,34.46,206.7,18,15,3,1
ol_00306,sl_0029,BA,RJ,2018-04-28,2018-05-14,2018-05-14,33.48,96.01,16,16,0,0
ol_00227,sl_0116,SP,PE,2018-04-29,2018-05-05,2018-05-08,47.87,100.9,9,6,3,1
ol_00411,sl_0117,SP,MG,2018-04-29,2018-05-14,2018-05-16,38.24,132.15,17,15,2,1
ol_01562,sl_0107,SC,PR,2018-04-29,2018-05-09,2018-05-06,19.21,53.07,7,10,-3,0
ol_01573,sl_0073,MG,PR,2018-04-29,2018-05-07,2018-05-06,31.5,45.6,7,8,-1,0
ol_01799,sl_0053,PR,RJ,2018-04-29,2018-05-12,2018-05-13,36.28,116.31,14,13,1,1
ol_01274,sl_0014,SC,RJ,2018-04-29,2018-05-07,2018-05-08,28.19,70.69,9,8,1,1
ol_00203,sl_0018,SP,PE,2018-04-29,2018-05-16,2018-05-17,31.92,327.26,18,17,1,1
ol_01554,sl_0025,RJ,MG,2018-04-30,2018-05-14,2018-05-17,27.29,107.13,17,14,3,1
ol_01616,sl_0014,SP,BA,2018-04-30,2018-05-06,2018-05-12,46.39,68.07,12,6,6,1
ol_01641,sl_0092,SP,SP,2018-04-30,2018-05-16,2018-05-19,34.93,182.69,19,16,3,1
ol_00999,sl_0010,RJ,BA,2018-04-30,2018-05-17,2018-05-22,54.91,80.31,22,17,5,1
ol_01069,sl_0091,RJ,SP,2018-04-30,2018-05-05,2018-05-05,45.05,126.53,5,5,0,0
ol_00195,sl_0082,RJ,SP,2018-04-30,2018-05-06,2018-05-06,31.53,26.65,6,6,0,0
ol_00199,sl_0056,SC,RJ,2018-04-30,2018-05-15,2018-05-09,34.43,95.33,9,15,-6,0
ol_01158,sl_0005,PR,SP,2018-04-30,2018-05-09,2018-05-06,36.59,63.43,6,9,-3,0
ol_01104,sl_0067,RJ,SP,2018-04-30,2018-05-06,2018-05-07,19.6,218.65,7,6,1,1
ol_00090,sl_0099,SP,RS,2018-04-30,2018-05-10,2018-05-13,48.59,36.77,13,10,3,1
ol_01308,sl_0019,SP,MG,2018-04-30,2018-05-15,2018-05-14,38.11,172.88,14,15,-1,0
ol_01233,sl_0003,SP,SP,2018-04-30,2018-05-08,2018-05-06,38.11,53.77,6,8,-2,0
ol_00591,sl_0078,PR,RJ,2018-04-30,2018-05-07,2018-05-07,34.46,47.87,7,7,0,0
ol_00569,sl_0104,SP,RJ,2018-05-01,2018-05-13,2018-05-15,29.73,44.8,14,12,2,1
ol_01107,sl_0008,BA,SP,2018-05-01,2018-05-17,2018-05-22,50.72,155.81,21,16,5,1
ol_00672,sl_0019,SC,BA,2018-05-01,2018-05-13,2018-05-17,42.24,101.92,16,12,4,1
ol_00425,sl_0113,RJ,PR,2018-05-01,2018-05-10,2018-05-10,8.32,78.82,9,9,0,0
ol_01872,sl_0092,PR,SP,2018-05-01,2018-05-11,2018-05-12,28.86,289.11,11,10,1,1
ol_00347,sl_0086,SP,SP,2018-05-01,2018-05-17,2018-05-18,41.3,167.76,17,16,1,1
ol_00005,sl_0104,RJ,RS,2018-05-01,2018-05-15,2018-05-14,41.67,40.7,13,14,-1,0
ol_01471,sl_0113,MG,RJ,2018-05-01,2018-05-07,2018-05-09,45.52,56.37,8,6,2,1
ol_00980,sl_0048,SP,SP,2018-05-01,2018-05-09,2018-05-14,30.85,108.34,13,8,5,1
ol_00170,sl_0044,PR,PE,2018-05-02,2018-05-07,2018-05-06,32.13,55.24,4,5,-1,0
ol_00141,sl_0047,RJ,BA,2018-05-02,2018-05-15,2018-05-20,35.19,96.42,18,13,5,1
ol_00729,sl_0065,SP,MG,2018-05-02,2018-05-09,2018-05-08,26.77,123.48,6,7,-1,0
ol_00484,sl_0078,SP,GO,2018-05-02,2018-05-11,2018-05-11,36.55,81.02,9,9,0,0
ol_00128,sl_0026,SP,SP,2018-05-02,2018-05-16,2018-05-19,34.61,159.14,17,14,3,1
ol_01186,sl_0026,PR,RS,2018-05-02,2018-05-09,2018-05-10,39.58,204.42,8,7,1,1
ol_01500,sl_0054,SP,RJ,2018-05-02,2018-05-08,2018-05-10,33.26,67.61,8,6,2,1
ol_01920,sl_0051,SP,SP,2018-05-02,2018-05-18,2018-05-19,38.01,88.22,17,16,1,1
ol_01277,sl_0058,RJ,MG,2018-05-02,2018-05-17,2018-05-15,33.15,50.95,13,15,-2,0
ol_00801,sl_0025,RJ,SP,2018-05-02,2018-05-16,2018-05-13,37.34,79.74,11,14,-3,0
ol_01346,sl_0062,SP,RJ,2018-05-02,2018-05-07,2018-05-09,36.98,25.0,7,5,2,1
ol_00583,sl_0082,SP,SP,2018-05-02,2018-05-19,2018-05-17,26.66,44.97,15,17,-2,0
ol_00604,sl_0077,RJ,SP,2018-05-02,2018-05-07,2018-05-08,42.41,89.5,6,5,1,1
ol_00216,sl_0080,SP,RJ,2018-05-02,2018-05-15,2018-05-13,39.8,41.97,11,13,-2,0
ol_00573,sl_0090,SC,RS,2018-05-02,2018-05-19,2018-05-21,25.58,193.99,19,17,2,1
ol_01470,sl_0050,SP,MG,2018-05-03,2018-05-08,2018-05-09,34.73,43.04,6,5,1,1
ol_00913,sl_0063,PR,PR,2018-05-03,2018-05-15,2018-05-18,42.3,59.0,15,12,3,1
ol_00010,sl_0072,SP,SP,2018-05-03,2018-05-11,2018-05-15,31.56,89.77,12,8,4,1
ol_01942,sl_0060,MG,GO,2018-05-03,2018-05-20,2018-05-24,33.91,160.95,21,17,4,1
ol_00919,sl_0052,SP,SP,2018-05-03,2018-05-12,2018-05-14,33.62,82.26,11,9,2,1
ol_01627,sl_0020,BA,GO,2018-05-03,2018-05-09,2018-05-09,33.35,25.0,6,6,0,0
ol_01042,sl_0001,PR,PE,2018-05-03,2018-05-17,2018-05-18,31.84,52.61,15,14,1,1
ol_01009,sl_0019,PR,SP,2018-05-03,2018-05-10,2018-05-09,29.73,100.22,6,7,-1,0
ol_00892,sl_0030,SP,SP,2018-05-03,2018-05-19,2018-05-20,47.18,50.8,17,16,1,1
ol_01676,sl_0086,MG,GO,2018-05-03,2018-05-08,2018-05-09,40.43,234.56,6,5,1,1
ol_00143,sl_0007,SP,RJ,2018-05-03,2018-05-08,2018-05-06,30.85,111.89,3,5,-2,0
ol_00115,sl_0085,SC,RJ,2018-05-03,2018-05-16,2018-05-17,36.53,62.76,14,13,1,1
ol_00282,sl_0112,SC,PR,2018-05-03,2018-05-15,2018-05-15,39.74,107.97,12,12,0,0
ol_00793,sl_0027,SC,SP,2018-05-03,2018-05-11,2018-05-13,37.58,61.56,10,8,2,1
ol_01252,sl_0097,RJ,SP,2018-05-04,2018-05-15,2018-05-17,34.77,91.25,13,11,2,1
ol_01669,sl_0064,MG,RJ,2018-05-04,2018-05-10,2018-05-10,34.97,58.83,6,6,0,0
ol_01593,sl_0082,RJ,SP,2018-05-04,2018-05-19,2018-05-18,29.26,31.55,14,15,-1,0
ol_01373,sl_0014,SC,SP,2018-05-04,2018-05-09,2018-05-13,46.63,57.26,9,5,4,1
ol_00783,sl_0095,PR,RS,2018-05-04,2018-05-18,2018-05-20,47.78,102.47,16,14,2,1
ol_00042,sl_0009,RJ,RJ,2018-05-04,2018-05-13,2018-05-12,21.66,135.96,8,9,-1,0
ol_01857,sl_0016,SP,SP,2018-05-04,2018-05-15,2018-05-19,50.19,49.08,15,11,4,1
ol_01466,sl_0068,MG,RJ,2018-05-05,2018-05-19,2018-05-18,33.68,98.34,13,14,-1,0
ol_00931,sl_0115,SP,SP,2018-05-05,2018-05-14,2018-05-12,37.86,109.44,7,9,-2,0
ol_00134,sl_0073,SP,MG,2018-05-05,2018-05-22,2018-06-01,137.05,58.52,27,17,10,1
ol_01928,sl_0004,MG,RS,2018-05-05,2018-05-17,2018-05-18,20.08,76.65,13,12,1,1
ol_00458,sl_0017,MG,RS,2018-05-05,2018-05-11,2018-05-12,36.35,147.17,7,6,1,1
ol_00978,sl_0006,SP,SP,2018-05-05,2018-05-19,2018-05-19,31.55,115.16,14,14,0,0
ol_00083,sl_0010,MG,RS,2018-05-05,2018-05-14,2018-05-16,21.84,167.76,11,9,2,1
ol_00652,sl_0011,SP,SP,2018-05-05,2018-05-15,2018-05-14,26.63,143.06,9,10,-1,0
ol_01504,sl_0096,SP,SP,2018-05-05,2018-05-11,2018-05-13,31.27,66.09,8,6,2,1
ol_00467,sl_0095,SP,BA,2018-05-05,2018-05-19,2018-05-24,23.19,160.19,19,14,5,1
ol_00807,sl_0073,SC,SP,2018-05-05,2018-05-21,2018-05-20,24.11,181.28,15,16,-1,0
ol_00297,sl_0053,RJ,PR,2018-05-05,2018-05-21,2018-05-18,42.53,62.71,13,16,-3,0
ol_01584,sl_0064,SP,MG,2018-05-05,2018-05-20,2018-05-22,24.01,123.76,17,15,2,1
ol_01833,sl_0076,SP,RS,2018-05-05,2018-05-13,2018-05-28,138.36,111.48,23,8,15,1
ol_01556,sl_0076,SP,SP,2018-05-06,2018-05-18,2018-05-20,45.86,79.39,14,12,2,1
ol_00654,sl_0038,SP,SP,2018-05-06,2018-05-14,2018-05-10,26.22,339.46,4,8,-4,0
ol_00198,sl_0003,RJ,RS,2018-05-06,2018-05-17,2018-05-19,36.36,91.18,13,11,2,1
ol_01985,sl_0081,SP,RJ,2018-05-06,2018-05-22,2018-05-26,36.2,92.96,20,16,4,1
ol_01115,sl_0055,RJ,GO,2018-05-06,2018-05-22,2018-05-21,31.84,80.77,15,16,-1,0
ol_00911,sl_0046,SC,SP,2018-05-06,2018-05-22,2018-05-23,45.28,49.91,17,16,1,1
ol_00028,sl_0057,SP,RJ,2018-05-06,2018-05-19,2018-05-21,38.68,75.31,15,13,2,1
ol_00592,sl_0003,SP,PR,2018-05-06,2018-05-21,2018-05-19,49.55,240.2,13,15,-2,0
ol_00605,sl_0030,SP,MG,2018-05-07,2018-05-14,2018-05-14,33.13,46.21,7,7,0,0
ol_01191,sl_0101,PR,PE,2018-05-07,2018-05-15,2018-05-18,23.69,103.59,11,8,3,1
ol_00135,sl_0087,SP,SP,2018-05-07,2018-05-14,2018-05-14,22.09,158.22,7,7,0,0
ol_01065,sl_0045,SP,PR,2018-05-07,2018-05-23,2018-05-29,42.65,88.52,22,16,6,1
ol_01444,sl_0089,SP,RJ,2018-05-07,2018-05-13,2018-05-10,31.32,52.47,3,6,-3,0
ol_01509,sl_0046,SP,PE,2018-05-07,2018-05-22,2018-05-22,30.17,74.37,15,15,0,0
ol_00726,sl_0098,PR,SP,2018-05-07,2018-05-14,2018-05-16,43.23,54.81,9,7,2,1
ol_00847,sl_0089,RJ,RJ,2018-05-07,2018-05-24,2018-05-25,30.15,152.41,18,17,1,1
ol_00777,sl_0029,SP,PE,2018-05-07,2018-05-19,2018-05-18,47.19,65.37,11,12,-1,0
ol_01100,sl_0069,SP,RJ,2018-05-07,2018-05-20,2018-05-19,32.98,87.37,12,13,-1,0
ol_00148,sl_0106,SP,SP,2018-05-07,2018-05-21,2018-05-22,37.06,39.25,15,14,1,1
ol_00621,sl_0085,PR,SP,2018-05-07,2018-05-17,2018-05-19,19.75,155.87,12,10,2,1
ol_00082,sl_0078,SP,SP,2018-05-08,2018-05-13,2018-05-10,36.23,101.21,2,5,-3,0
ol_00753,sl_0008,SP,SP,2018-05-08,2018-05-23,2018-05-26,44.9,84.41,18,15,3,1
ol_00554,sl_0108,MG,SP,2018-05-08,2018-05-15,2018-05-15,25.17,39.83,7,7,0,0
ol_01851,sl_0022,SP,SP,2018-05-08,2018-05-17,2018-05-16,23.35,90.58,8,9,-1,0
ol_00289,sl_0040,RJ,RS,2018-05-08,2018-05-13,2018-05-16,41.26,64.3,8,5,3,1
ol_00575,sl_0005,RJ,BA,2018-05-08,2018-05-21,2018-05-25,29.36,145.42,17,13,4,1
ol_00314,sl_0033,BA,RJ,2018-05-08,2018-05-25,2018-05-24,28.9,75.27,16,17,-1,0
ol_00335,sl_0057,MG,PR,2018-05-08,2018-05-16,2018-05-15,31.17,67.51,7,8,-1,0
ol_01331,sl_0023,RJ,RS,2018-05-08,2018-05-14,2018-05-16,28.11,57.04,8,6,2,1
ol_00112,sl_0026,MG,RJ,2018-05-08,2018-05-14,2018-05-15,24.37,236.02,7,6,1,1
ol_00766,sl_0086,SP,SP,2018-05-08,2018-05-16,2018-05-23,33.81,52.62,15,8,7,1
ol_01588,sl_0116,SP,SP,2018-05-09,2018-05-24,2018-05-24,20.81,59.72,15,15,0,0
ol_00958,sl_0069,SC,RJ,2018-05-09,2018-05-15,2018-05-13,48.88,58.91,4,6,-2,0
ol_01552,sl_0052,SC,RS,2018-05-09,2018-05-18,2018-05-20,43.39,91.54,11,9,2,1
ol_00070,sl_0042,PR,SP,2018-05-09,2018-05-20,2018-05-20,36.7,62.21,11,11,0,0
ol_01102,sl_0097,SP,RJ,2018-05-09,2018-05-23,2018-05-26,42.52,62.01,17,14,3,1
ol_00904,sl_0087,SP,SP,2018-05-09,2018-05-16,2018-05-13,31.36,71.66,4,7,-3,0
ol_01282,sl_0069,MG,MG,2018-05-09,2018-05-14,2018-05-15,34.71,49.05,6,5,1,1
ol_01913,sl_0049,SP,SP,2018-05-09,2018-05-20,2018-05-21,23.38,80.26,12,11,1,1
ol_01413,sl_0057,SP,RJ,2018-05-10,2018-05-27,2018-05-26,31.79,94.52,16,17,-1,0
ol_01856,sl_0063,SP,RJ,2018-05-10,2018-05-25,2018-05-22,36.09,46.12,12,15,-3,0
ol_00720,sl_0102,RJ,MG,2018-05-10,2018-05-17,2018-05-19,26.88,190.74,9,7,2,1
ol_01087,sl_0008,SP,RS,2018-05-10,2018-05-18,2018-05-20,42.42,28.09,10,8,2,1
ol_00451,sl_0052,RJ,RS,2018-05-10,2018-05-18,2018-05-20,22.67,96.35,10,8,2,1
ol_01789,sl_0104,SP,SP,2018-05-10,2018-05-15,2018-05-14,16.35,84.73,4,5,-1,0
ol_00445,sl_0068,SP,SP,2018-05-10,2018-05-23,2018-05-21,22.91,61.85,11,13,-2,0
ol_00680,sl_0018,SP,SP,2018-05-10,2018-05-21,2018-05-20,42.56,56.53,10,11,-1,0
ol_00301,sl_0054,RJ,RS,2018-05-10,2018-05-19,2018-05-18,45.09,47.33,8,9,-1,0
ol_01817,sl_0038,SC,SP,2018-05-10,2018-05-27,2018-05-28,35.55,26.23,18,17,1,1
ol_01105,sl_0114,RJ,PR,2018-05-10,2018-05-17,2018-05-15,30.14,116.44,5,7,-2,0
ol_01333,sl_0103,SP,SP,2018-05-10,2018-05-18,2018-05-17,22.79,110.44,7,8,-1,0
ol_01229,sl_0012,SP,BA,2018-05-10,2018-05-21,2018-05-27,52.17,81.1,17,11,6,1
ol_00828,sl_0054,SC,SP,2018-05-10,2018-05-19,2018-05-20,35.83,76.22,10,9,1,1
ol_01551,sl_0108,SP,RJ,2018-05-10,2018-05-20,2018-05-15,40.87,89.86,5,10,-5,0
ol_00928,sl_0006,SC,RS,2018-05-10,2018-05-16,2018-05-18,35.15,50.0,8,6,2,1
ol_00974,sl_0032,SP,PR,2018-05-11,2018-05-26,2018-05-23,23.97,44.46,12,15,-3,0
ol_00292,sl_0082,SP,RS,2018-05-11,2018-05-25,2018-05-27,38.1,131.15,16,14,2,1
ol_01273,sl_0056,SC,SP,2018-05-11,2018-05-25,2018-05-25,41.83,112.71,14,14,0,0
ol_00533,sl_0100,SP,BA,2018-05-11,2018-05-23,2018-05-23,27.53,102.92,12,12,0,0
ol_00243,sl_0055,SP,MG,2018-05-11,2018-05-18,2018-05-21,39.48,37.31,10,7,3,1
ol_01370,sl_0105,SP,SP,2018-05-11,2018-05-22,2018-05-27,48.87,63.97,16,11,5,1
ol_01271,sl_0060,RJ,PE,2018-05-11,2018-05-16,2018-05-20,40.73,136.08,9,5,4,1
ol_01960,sl_0042,RJ,SP,2018-05-11,2018-05-24,2018-05-22,40.24,79.04,11,13,-2,0
ol_00380,sl_0061,RJ,RJ,2018-05-11,2018-05-25,2018-05-28,27.33,153.05,17,14,3,1
ol_01422,sl_0046,RJ,PE,2018-05-11,2018-05-26,2018-05-25,22.9,45.37,14,15,-1,0
ol_00457,sl_0089,SP,MG,2018-05-11,2018-05-22,2018-05-26,51.74,118.07,15,11,4,1
ol_01533,sl_0083,SP,SP,2018-05-11,2018-05-18,2018-05-19,28.02,35.23,8,7,1,1
ol_01147,sl_0073,SP,SP,2018-05-11,2018-05-24,2018-05-26,48.87,63.57,15,13,2,1
ol_01375,sl_0090,SP,RS,2018-05-11,2018-05-16,2018-05-18,38.7,107.74,7,5,2,1
ol_01225,sl_0090,SP,MG,2018-05-11,2018-05-17,2018-05-13,49.19,56.94,2,6,-4,0
ol_01568,sl_0111,PR,RJ,2018-05-12,2018-05-23,2018-05-25,33.56,66.59,13,11,2,1
ol_01321,sl_0033,SP,SP,2018-05-12,2018-05-18,2018-05-17,25.4,67.23,5,6,-1,0
ol_01378,sl_0071,MG,RS,2018-05-12,2018-05-28,2018-05-31,33.77,96.83,19,16,3,1
ol_00627,sl_0090,PR,PR,2018-05-12,2018-05-21,2018-05-25,20.42,55.5,13,9,4,1
ol_00719,sl_0070,SP,RS,2018-05-12,2018-05-22,2018-05-26,34.52,116.17,14,10,4,1
ol_00087,sl_0047,SP,RJ,2018-05-12,2018-05-22,2018-05-23,34.92,148.68,11,10,1,1
ol_01135,sl_0087,PR,GO,2018-05-12,2018-05-23,2018-05-24,22.27,60.39,12,11,1,1
ol_00618,sl_0005,RJ,GO,2018-05-12,2018-05-19,2018-05-21,35.17,129.67,9,7,2,1
ol_01733,sl_0010,SP,PE,2018-05-13,2018-05-27,2018-06-02,34.86,87.41,20,14,6,1
ol_01904,sl_0004,BA,RS,2018-05-13,2018-05-25,2018-05-24,27.6,78.51,11,12,-1,0
ol_01842,sl_0059,SP,RJ,2018-05-13,2018-05-28,2018-05-29,42.61,124.51,16,15,1,1
ol_01430,sl_0022,SP,RJ,2018-05-13,2018-05-28,2018-06-02,45.27,126.68,20,15,5,1
ol_01099,sl_0031,RJ,PR,2018-05-13,2018-05-27,2018-05-25,35.66,197.66,12,14,-2,0
ol_00651,sl_0058,SP,RJ,2018-05-13,2018-05-28,2018-06-13,119.27,55.64,31,15,16,1
ol_01198,sl_0031,SP,PE,2018-05-13,2018-05-29,2018-06-01,38.51,94.83,19,16,3,1
ol_01826,sl_0009,RJ,RJ,2018-05-13,2018-05-24,2018-05-25,35.89,38.18,12,11,1,1
ol_01830,sl_0098,SP,RJ,2018-05-14,2018-05-28,2018-05-28,32.99,245.75,14,14,0,0
ol_00918,sl_0029,SP,SP,2018-05-14,2018-05-19,2018-05-19,36.37,56.66,5,5,0,0
ol_01698,sl_0068,SC,SP,2018-05-14,2018-05-27,2018-05-25,39.72,109.81,11,13,-2,0
ol_00923,sl_0048,SP,RS,2018-05-14,2018-05-28,2018-05-28,26.3,98.93,14,14,0,0
ol_00177,sl_0075,SP,PE,2018-05-14,2018-05-22,2018-05-23,27.9,184.13,9,8,1,1
ol_00032,sl_0058,MG,SP,2018-05-14,2018-05-30,2018-05-31,22.99,93.93,17,16,1,1
ol_00935,sl_0099,RJ,PR,2018-05-14,2018-05-24,2018-05-25,30.18,42.01,11,10,1,1
ol_01034,sl_0109,RJ,SP,2018-05-14,2018-05-23,2018-05-22,31.89,178.6,8,9,-1,0
ol_00341,sl_0042,PR,RJ,2018-05-14,2018-05-20,2018-05-19,24.01,51.44,5,6,-1,0
ol_01880,sl_0034,PR,SP,2018-05-14,2018-05-31,2018-05-31,20.53,123.43,17,17,0,0
ol_00207,sl_0066,SP,SP,2018-05-15,2018-06-01,2018-06-05,48.94,64.31,21,17,4,1
ol_00426,sl_0058,RJ,SP,2018-05-15,2018-05-26,2018-05-27,41.83,96.86,12,11,1,1
ol_00475,sl_0088,PR,SP,2018-05-15,2018-05-29,2018-05-29,21.8,165.21,14,14,0,0
ol_01606,sl_0075,SP,MG,2018-05-15,2018-05-28,2018-05-29,22.81,99.18,14,13,1,1
ol_01922,sl_0021,SP,RJ,2018-05-15,2018-05-24,2018-05-23,42.17,29.35,8,9,-1,0
ol_00914,sl_0026,BA,SP,2018-05-15,2018-05-29,2018-05-30,45.89,43.58,15,14,1,1
